40,1500,13.3132,432.586,15.7228,967.459
48,1500,66.6081,1169.48,15.5039,1591.29
48,1500,18.6847,451.49,15.7353,859.542
48,1500,39.6465,677.978,15.6352,1089.04
48,1500,17.7156,444.037,15.4852,855.119
48,1500,10.4857,422.839,15.6732,831.137
48,1500,10.3734,421.755,15.422,829.27
48,1500,10.495,423.699,15.427,833.294
48,1500,11.2394,426.156,15.6397,837.236
48,1500,10.3648,422.656,15.5914,826.865
48,1500,11.3049,424.305,15.4603,837.114
8,2000,50.7921,332.901,11.4532,3340.48
8,2000,43.993,288.858,10.6945,2897.91
8,2000,54.9168,361.524,12.3705,3469.57
8,2000,46.7584,310.661,11.3962,3000.59
8,2000,48.2827,311.548,11.1589,3028.58
8,2000,49.3044,321.689,11.4838,3207.27
8,2000,50.7272,335.974,11.7426,3349.24
8,2000,49.3942,320.689,11.3222,3244.96
8,2000,53.3715,354.741,12.3871,3562.73
8,2000,61.0033,402.861,13.5134,4075.45
16,2000,35.1919,485.151,15.9761,2379.83
16,2000,36.2688,498.553,16.0125,2444.91
16,2000,36.2072,494.5,16.7228,2461.1
16,2000,35.4005,484.844,15.7924,2381.47
16,2000,35.7798,492.207,15.6843,2417.21
16,2000,35.6179,487.36,15.9594,2382.39
16,2000,35.4684,487.657,15.7401,2390.26
16,2000,37.1586,503.911,16.2131,2484.62
16,2000,37.4914,505.581,17.3708,2502.46
16,2000,37.7432,512.558,15.8728,2495.86
24,2000,22.8239,456.493,16.1194,1537.69
24,2000,23.2048,453.312,15.7611,1554.07
24,2000,22.6775,453.786,15.8003,1544.3
24,2000,22.7631,458.445,15.9732,1558.72
24,2000,22.8935,461.239,16.3125,1558.34
24,2000,23.0949,464.947,16.0574,1576.8
24,2000,22.718,456.87,15.7609,1547.18
24,2000,22.8227,457.252,15.5338,1564.08
24,2000,22.9398,459.941,15.676,1566.46
24,2000,23.3178,460.911,15.578,1568.26
32,2000,16.7149,444.645,15.8386,1179.84
32,2000,17.0045,446.746,17.831,1210.59
32,2000,19.4479,490.847,19.3387,1292.32
32,2000,18.043,465.975,16.0277,1280.03
32,2000,16.9394,446.655,15.5177,1185.06
32,2000,16.7761,444.494,15.5233,1180.12
32,2000,16.9709,446.541,15.6555,1193.9
32,2000,16.5278,443.198,15.5895,1180.43
32,2000,16.9743,446.189,15.5427,1183.69
32,2000,17.0545,448.824,15.5572,1195.2
40,2000,13.3536,446.961,15.6699,996.713
40,2000,13.6721,447.409,15.767,1010.76
40,2000,13.3805,435.943,15.8771,977.371
40,2000,13.5031,438.809,15.8427,983.671
40,2000,13.2373,433.905,15.8077,970.115
40,2000,13.7144,444.141,16.2362,993.185
40,2000,13.1972,430.786,15.484,961.976
40,2000,13.2696,430.478,15.4364,964.2
40,2000,13.2187,431.408,15.5639,966.178
40,2000,13.2808,429.782,15.6272,966.004
48,2000,10.3896,422.078,15.5386,830.075
48,2000,10.4018,420.665,15.541,829.022
48,2000,10.4015,419.162,15.5962,825.175
48,2000,10.6962,420.336,15.4677,827.688
48,2000,11.5409,424.515,15.527,836.293
48,2000,10.4125,422.678,15.6296,830.816
48,2000,11.1348,421.974,15.4558,828.704
48,2000,10.4038,419.861,15.45,827.219
48,2000,10.3484,418.645,15.4596,826.176
48,2000,10.5245,419.002,15.4438,824.933
